6%; -10% Hydroksyetyloskrobia 200/0,5 Baxter | 11145525	1 ml roztw. do inf. zawiera 60 mg lub 100 mg hydroksyetyloskrobi.
Asmenol; Montetrinas; Singulair<sup>®</sup> 4; -5 | 2897; 7471713; 11118248	1 tabl. do rozgryzania i żucia zawiera 4 mg lub 5 mg montelukastu w postaci montelukastu sodowego.
Aspicam; MeloxiLEK Activ; -15; Meloxistad<sup>®</sup>; Movalis<sup>®</sup> | 156273; 232464; 2996938; 3124301	1 tabl. zawiera 7,5 mg lub 15 mg meloksykamu.
Aspirin<sup>®</sup> Complex | 11142733	1 sasz. zawiera 500 mg kwasu acetylosalicylowego i 30 mg chlorowodorku pseudoefedryny.
Aspirin<sup>®</sup> Complex Hot | 26363828	1 sasz. zawiera 500 mg kwasu acetylosalicylowego i 30 mg chlorowodorku pseudoefedryny.
Astha; Dorin | 18246307; 35485412	1 tabl. powl. zawiera 0,03 mg etynyloestradiolu i 2 mg dienogestu.
Astmodil; Brogalast; Montenorm; Montexal; Promonta 4 mg; -5 mg; -10 mg | 7735769; 10361531; 10972466; 11389878; 11607070	1 tabl. do rozgryzania i żucia zawiera 4 mg lub 5 mg montelukastu w postaci montelukastu sodowego. 1 tabl. powl. zawiera 10 mg montelukastu w postaci montelukastu sodowego.
Astrium | 35744352	1 tabl. powlekana zawiera 5 mg, 20 mg lub 40 mg  rozuwastatyny (w postaci soli wapniowej).
Asubtela; Yasmin - (IR); Yasmin<sup>®</sup> | 1099616; 9924180; 37356957	1 tabl. powl. zawiera 3 mg drospirenonu i 0,03 mg etynyloestradiolu.
Atacand<sup>®</sup>; Candesartan Genoptim; Kandesar; Kangen; Ranacand | 1412825; 13993010; 21691718; 22754957; 37004371	1 tabl. zawiera 8 mg lub 16 mg kandesartanu cyleksetylu.
Atarax<sup>®</sup> | 310	1 tabl. powl. zawiera 10 mg lub 25 mg hydroksyzyny chlorowodorku. 1 ml syropu zawiera 2 mg hydroksyzyny chlorowodorku.
Atenolol Sanofi 25; -50 | 312	1 tabl. produktu leczniczego zawiera 25 lub 50 mg atenololu.
Atoris<sup>®</sup> | 91382	1 tabl. powl. zawiera 10 mg, 20 mg lub 40 mg atorwastatyny.
Atorvagen | 11389887	1 tabl. powl. zawiera 20 mg lub 40 mg atorwastatyny (w postaci atorwastatyny wapniowej trójwodnej).
Atorvanorm; Atorvastatinum 123ratio; Larus<sup>®</sup>; Voredanin; Xavitor<sup>®</sup> | 6955557; 10133798; 10358951; 11117407; 11151536	1 tabl. powl. zawiera 10 mg, 20 mg lub 40 mg atorwastatyny w postaci soli wapniowej.
Atorvastatin Bluefish | 11610103	1 tabl. powl. zawiera 10, 20 lub 40 mg atorwastatyny w postaci soli wapniowej.
Atorvastatin Genoptim | 24490006	1 tabl.powl. zawiera 10, 20, 40 lub 80 mg atorwastatyny.
Atorvasterol<sup>®</sup>; Lambrinex | 6214915; 11785479	1 tabl. powl. zawiera 10 mg, 20 mg, 40 mg lub 80 mg atorwastatyny w postaci soli wapniowej.
Atorvox; Atrox 10; -20; -40; -80; Torvacard<sup>®</sup> 10; -20; -40; 80 | 2203590; 3063879; 3458772	1 tabl. powl. zawiera 10 mg, 20 mg, 40 mg lub 80 mg atorwastatyny.
Atosiban SUN | 24018640	1 ml roztworu zawiera 6,75 mg lub 37,5 mg atozybanu (w postaci octanu).
Atozet | 32936005	1 tabl. powl. zawiera 10 mg ezetymibu oraz 10 mg, 20 mg, 40 mg lub 80 mg atorwastatyny.
Atractin | 5119979	1 tabl. powl. zawiera 10 mg, 20 mg lub 40 mg atorwastatyny w postaci atorwastatyny wapniowej.
Atram<sup>®</sup> 6,25 mg; -12,5 mg; -25 mg; Avedol; Symtrend<sup>®</sup> | 2971522; 4647058; 6989720	1 tabl. powl. zawiera 6,25 mg, 12,5 mg lub 25 mg karwedylolu.
Atrederm<sup>®</sup> | 1465939	1 ml roztworu na skórę zawiera 250 &mu;g tretynoiny i 50 µg all-rac-&alpha;-tokoferylu octanu. 1 ml roztworu na skórę zawiera 500 µg tretynoiny i 100 µg all-rac-&alpha;-tokoferylu octanu.
Atrolak | 33901230	Każda tabl. o przedłużonym uwalnianiu zawiera 50 mg, 150 mg, 200 mg, 300 mg lub 400 mg kwetiapiny (w postaci kwetiapiny fumaranu).
Atropinum sulfuricum WZF | 319	1 ml roztw. do wstrzykiwań zawiera 0,5 mg lub 1 mg atropiny siarczanu.
Atywia Daily | 35860237	21 białych tabl. powl. (aktywnych): 1 tabl. zawiera 0,03 mg etynyloestradiolu i 2 mg dienogestu. 7 zielonych tabl. powl. (placebo).
Atywia; Atywia - (IR); Atywia - (IR) | 10465701; 37279540; 37543289	1 tabl. powl. zawiera 0,03 mg etynyloestradiolu i 2,00 mg dienogestu.
Augmentin<sup>®</sup> | 12198737	1 but. infuzyjna preparatu zawiera 2000 mg amoksycyliny w postaci soli sodowej i 200 mg kwasu klawulanowego w postaci soli potasowej.
Augmentin<sup>®</sup> | 322	1 tabl. powl. zawiera 250 mg, 500 mg lub 875 mg amoksycyliny i 125 mg kwasu klawulanowego. 5 ml zawiesiny zawiera 400 mg amoksycyliny i 57 mg kwasu klawulanowego.
Augmentin<sup>®</sup> - (IR) | 12511096	1 tabl. powl. zawiera 500 mg lub 875 mg amoksycyliny w postaci amoksycyliny trójwodnej i 125 mg kwasu klawulanowego w postaci klawulanianu potasu.
Augmentin<sup>®</sup> - (IR) | 14698596	1 tabl. powl. zawiera amoksycylinę trójwodną w ilości odpowiadającej 500 mg amoksycyliny i potasu klawulanian w ilości odpowiadającej 125 mg kwasu klawulanowego.
Augmentin<sup>®</sup> - (IR) | 27400241	1 tabl. powl. zawiera 875 mg amoksycyliny w postaci amoksycyliny trójwodnej i 125 mg kwasu klawulanowego w postaci klawulanianu potasu.
Augmentin<sup>®</sup> - (IR); Recute | 18272647; 20859106	1 tabl. powl. zawiera amoksycylinę trójwodną w ilości odpowiadającej 500 mg lub 875 mg amoksycyliny oraz potasu klawulanian w ilości odpowiadającej 125 mg kwasu klawulanowego.
Augmentin<sup>®</sup> ES | 4489897	1 ml zawiesiny doustnej zawiera amoksycylinę trójwodną w ilości odpowiadającej 120 mg amoksycyliny i klawulanian potasu w ilości odpowiadającej 8,58 mg kwasu klawulanowego.
Aulin<sup>®</sup> | 324	1 tabl. lub 1 saszetka zawiera 100 mg nimesulidu.
Aurex 20 - (IR); Aurex 20 - (IR); Aurex 20; -40; Citronil<sup>®</sup> | 655346; 3971261; 37281589; 37543731	1 tabl. powl. zawiera 20 mg lub 40 mg cytalopramu.
Aurorix<sup>®</sup> | 325	1 tabl. powl. zawiera 150 mg lub 300 mg moklobemidu.
Avamina; Metformin Bluefish | 9927328; 10739373	1 tabl. powl. zawiera 500 mg, 850 mg lub 1000 mg chlorowodorku metforminy, co odpowiada 390 mg, 663 mg lub 780 mg metforminy.
Avastin<sup>®</sup> | 2987344	1 ml koncentratu do sporządzenia roztworu do infuzji zawiera 25 mg bewacyzumabu. 1 fiolka zawiera odpowiednio 100 mg bewacyzumabu w 4 ml i 400 mg w 16 ml, co odpowiada  stężeniom w zakresie od 1,4 do 16,5 mg/ml, jeżeli roztwór jest rozcieńczany zgodnie z zaleceniami. Bewacyzumab jest rekombinowanym, humanizowanym przeciwciałem monoklonalnym produkowanym z użyciem technologii DNA, w komórkach jajnika chomika chińskiego.
Awalten | 29491609	1 tabl. zawiera 80 lub 160 mg walsartanu i 12,5 lub 25 mg hydrochlorotiazydu.
Awalten | 29491737	1 tabl. zawiera 160 lub 320 mg walsartanu i 12,5 lub 25 mg hydrochlorotiazydu.
Axia Forte; Cleosensa; Drosfemine forte; Hastina Forte 21; -21+7 | 26270305; 29967929; 33163017; 35630136	1 tabl. powl. zawiera 0,03 mg etynyloestradiolu i 3 mg drospirenonu.
Axia; Axia Conti; Cleodette; Cleonita; Drosfemine mini; Hastina 21; -21+7; -24+4; Lesiplus; Lesiplus - (IR); Lesiplus - (IR); Varenelle | 21424033; 21432355; 26245664; 26273111; 29966048; 29968872; 33163210; 35621906; 37296128; 37534542	1 tabl. powl. zawiera 0,02 mg etynyloestradiolu i 3 mg drospirenonu.
Axotret | 9568127	1 kaps. zawiera 10 mg lub 20 mg izotretynoiny.
Axudan HCT | 10955191	1 tabl. powl. zawiera 160 mg walsartanu i&nbsp;12,5 mg lub 25 mg hydrochlorotiazydu. 1 tabl. powl. zawiera 320 mg walsartanu i&nbsp;25 mg hydrochlorotiazydu.
Axudan HCT - (IR) | 27773160	1 tabl. zawiera 80 mg, 160 mg lub 320 mg walsartanu i 12,5 lub 25 mg hydrochlorotiazydu.
Axudan HCT - (IR); Axudan HCT - (IR); Tensart HCT; Valsartan HCT Mylan | 9120655; 23096812; 35255654; 37607721	1 tabl. zawiera 160 mg walsartanu i 12,5 mg lub 25 mg hydrochlorotiazydu.
Axura<sup>®</sup> | 237351	1 tabl. lub 1 g roztw. zawiera 10 mg chlorowodorku memantyny.
Axyven | 6238260	1 tabl. o przedłużonym uwalnianiu zawiera 37,5 mg, 75 mg lub 150 mg wenlafaksyny.
Azarga; Azarga - (IR) | 8856689; 37546755	1 ml zawiesiny zawiera 10 mg brynzolamidu i 5 mg tymololu (w formie maleinianu tymololu).
Azemdol | 11389897	1 tabl. powl. zawiera 75 mg tramadolu chlorowodorku i 650 mg paracetamolu.
Azigen | 11119405	1 tabl. powl. zawiera 250 mg lub 500 mg azytromycyny (w postaci azytromycyny jednowodnej).
Azimycin<sup>®</sup> | 312873	1 tabl. powl. zawiera 125 mg, 250 mg lub 500 mg azytromycyny w&nbsp;postaci dwuwodzianu.
Azitrin<sup>®</sup>; AzitroLek; AzitroLek - (IR); AzitroLek - (IR) | 3211131; 6600655; 22205567; 23119960	1 tabl. powl. zawiera 250 mg lub 500 mg azytromycyny.
AzitroLek | 21318432	5 ml przygotowanej zawiesiny zawiera 102,4 lub 204,8 mg azytromycyny jednowodnej, co odpowiada 100 mg lub 200 mg azytromycyny.
Azopt | 336	1 ml zawiesiny zawiera 10 mg brynzolamidu. <u>Substancje pomocnicze</u>: chlorek benzalkoniowy, mannitol, karbomer 974P, tyloksapol, wersenian disodowy, chlorek sodu, kwas solny lub wodorotlenek sodu (do ustalenia właściwego pH) i&nbsp;woda oczyszczona.
Azycyna | 5146056	1 tabl. powl. zawiera 250 mg lub 500 mg azytromycyny w postaci azytromycyny dwuwodnej.
BDS N | 37060913	1 amp. 2 ml zawiesiny zawiera 0,25 mg, 0,5 mg lub 1 mg budezonidu.
BIOSTREPTA<sup>®</sup> | 978	1 czopek zawiera 15 000 j.m. streptokinazy i nie mniej niż 1 250 j.m. streptodornazy.
Baclofen POLPHARMA | 165144	1 tabl. zawiera 10 mg lub 25 mg baklofenu.
Bactroban<sup>®</sup>; Bactroban<sup>®</sup> - (IR); Bactroban<sup>®</sup> - (IR); Bactroban<sup>®</sup> - (IR) | 23051907; 37283565; 37283973; 37561871	1 g kremu lub maści zawiera 20 mg mupirocyny.
Baladex | 1100313	5 ml syropu zawiera 50 mg teofiliny i 30 mg gwajafenezyny.
Baraclude<sup>®</sup> | 3458917	1 tabletka zawiera 0,5 mg lub 1 mg entekawiru (w postaci entekawiru jednowodnego). 1 ml roztworu zawiera 0,05 mg entekawiru (w postaci entekawiru jednowodnego).
Bedicort<sup>®</sup> G; Bedicort<sup>®</sup> G - (IR); Quentiapine Medis | 374; 9933911; 37284815	1 g kremu lub maści zawiera 0,5 mg betametazonu w postaci betametazonu dipropionianu i 1 mg gentamycyny w postaci gentamycyny siarczanu.
Bedicort<sup>®</sup> salic | 26205149	1 g maści zawiera 0,5 mg betametazonu (w postaci dipropionianu) oraz 30 mg kwasu salicylowego.
Bedicort<sup>®</sup> salic | 29284494	1 g roztw. zawiera: 0,5 mg betametazonu w postaci betametazonu dipropionianu oraz 20 mg kwasu salicylowego.
Behistep | 35860982	1 tabl. zawiera 16 mg lub 24 mg betahistyny dichlorowodorku.
Belara; Symbella | 25128997; 37065272	1 tabl. powl. zawiera 0,03 mg etynyloestradiolu i 2 mg chlormadynonu octanu.
Bellvalyn Forte; Benifema | 26273199; 35616242	1 tabl. powl. zawiera 0,15 mg dezogestrelu i 0,03 mg etynyloestradiolu.
Bellvalyn; Benidette | 26268541; 35477657	1 tabl. powl. zawiera 0,15 mg dezogestrelu i 0,02 mg etynyloestradiolu.
Beloderm | 11142911	1 g kremu lub maści zawiera 0,5 mg betametazonu, w postaci betametazonu dipropionianu.
Belogent | 11142917	1 g kremu lub maści zawiera 0,5 mg betametazonu w postaci betametazonu dipropionianu i 1 mg gentamycyny w postaci gentamycyny siarczanu.
Belosalic; Belosalic - (IR) | 11142923; 37288233	1 g maści zawiera 0,5 mg betametazonu, w postaci betametazonu dipropionianu i 30 mg kwasu salicylowego. 1 g płynu na skórę zawiera 0,5 mg betametazonu, w postaci betametazonu dipropionianu i 20 mg kwasu salicylowego.
Bemfola | 24019012	1 wstrzykiwacz półautomatyczny zawiera 75 j.m., 150 j.m., 225 j.m., 300 j.m. lub 450 j.m. folitropiny alfa. Folitropina alfa - rekombinowany ludzki hormon folikulotropowy (r-hFSH), wytwarzany metodą rekombinacji DNA w komórkach jajnika chomika chińskiego (ang. Chinese Hamster Ovary, CHO).
Benalapril<sup>®</sup> 5 - (IR); Benalapril<sup>®</sup> 5; -10 ; -20; Enalapril Vitabalans; Enarenal<sup>®</sup> | 380; 1087; 9952695; 37289026	1 tabl. zawiera 5 mg, 10 mg lub 20 mg enalaprylu maleinianu.
Bendamustine Accord | 24968852	1 fiolka zawiera 25 mg lub 100 mg bendamustyny chlorowodorku (w postaci bendamustyny chlorowodorku jednowodnego).
Bendamustine Intas | 26942740	1fiol. zawiera 25 mg lub 100 mg bendamustyny chlorowodorku (w postaci bendamustyny chlorowodorku jednowodnego).
Benlysta | 11637397	1 fiol. zawiera 120 mg lub 400 mg belimumabu. Po rekonstytucji roztwór zawiera 80 mg belimumabu na ml.
Benodil | 32334919	1 amp. o pojemności 2 ml zawiera 0,25 mg, 0,5 mg lub 1 mg budezonidu.
Betadrin<sup>®</sup> | 400	1 ml kropli zawiera 1 mg difenhydraminy chlorowodorku oraz 0,33 mg nafazoliny azotanu. <u>Substancje pomocnicze:</u> benzalkoniowy chlorek, roztwór, disodu edetynian, kwas borowy, sodu wodorotlenek 10% (do ustalenia pH), woda oczyszczona.
Betahistine dihydrochloride Accord; Zenostig | 6444273; 11785077	1 tabl. zawiera 8 mg lub 16 mg betahistyny.
Betaloc<sup>®</sup> ZOK 25; -50; -100 | 408	1 tabl. o&nbsp;kontrolowanym uwalnianiu zawiera 25 mg, 50 mg lub 100 mg winianu metoprololu.
Betaloc<sup>®</sup> ZOK 50; -100 - (IR) | 37310557	1 tabl. o&nbsp;kontrolowanym uwalnianiu zawiera 23,75 mg, 47,5 mg lub 95 mg winianu metoprololu.
Betaloc<sup>®</sup> ZOK 50; -100 - (IR) | 37587764	1 tabl. o&nbsp;kontrolowanym uwalnianiu zawiera 47,5 mg lub 95 mg winianu metoprololu.
Betamann 0,1%; -0,3% | 121944	1 ml roztworu zawiera 1 mg lub 3 mg chlorowodorku metipranololu. <u>Substancje pomocnicze</u>: 0,1% chlorek benzalkoniowy, 0,1% glicerol, chlorek sodu, sól dwusodowa EDTA oraz poli-1-winylo-2-pyrolidon.
Betaserc<sup>®</sup>; Betaserc<sup>®</sup> - (IR); Betaserc<sup>®</sup> - (IR) | 27970223; 37318669; 37589498	1 tabl. zawiera 8 mg lub 24 mg dichlorowodorku betahistyny.
Betmiga | 21118845	1 tabl. zawiera 25 mg lub 50 mg mirabegronu.
Betnovate<sup>®</sup> C | 412	1 g kremu lub maści zawiera 0,122 g walerianianu betametazonu (zmikronizowanego) i 3 g kliokwinolu.
Betnovate<sup>®</sup> N | 413	1 g kremu lub maści zawiera 0,122 g walerianianu betametazonu (zmikronizowanego) i  0,5 g siarczanu neomycyny.
Beto ZK 25; -50; -100; -150; -200; Beto ZK 25; -50; -100; -150; -200 - (IR); Beto ZK 25; -50; -100; -150; -200 - (IR) | 3062218; 37324371; 37590126	1 tabl. o przedł. uwalnianiu zawiera 23,75 mg, 47,5 mg, 95 mg, 142,5 mg lub 190 mg bursztynianu metoprololu, co odpowiada 25 mg, 50 mg, 100 mg, 150 mg lub 200 mg winianu metoprololu.
Bibloc - (IR); Bibloc - (IR) | 37348534; 37706826	1 tabl. powl. zawiera 2,5 mg, 5 mg lub 10 mg bisoprololu.
Bibloc; BisoHEXAL 5; -10; Bisoblock 5; -10 mg; Bisoprolol Vitabalans | 3035842; 11143017; 11143078; 11143101	1 tabl. powl. zawiera 5 mg lub 10 mg bisoprololu.
Bibloc<sup>®</sup> ASA | 20666892	1 kaps. twarda zawiera 5 mg lub 10 mg fumaranu bisoprololu i 75 mg kwasu acetylosalicylowego.
Bicalutamida Pentafarma; Bicalutamida Tecnimede; Bicalutanorm; Binabic | 9927586; 9927596; 11143054; 11607001	1 tabl. powl. zawiera 50 mg lub 150 mg bikalutamidu.
Bicardef; Bicardiol | 10954770; 32812208	1 tabl. powl. zawiera 5 mg lub 10 mg bisoprololu fumaranu.
Bilokord | 10465747	1 tabl. zawiera 2,5 mg, 5 mg lub 10 mg fumaranu bisoprololu.
Bilokord - (IR); Bisoratio 5; -10 | 175031; 37721498	1 tabl. zawiera 5 mg lub 10 mg fumaranu bisoprololu.
Bimatoprost Genoptim | 33218130	1 ml roztw. zawiera 0,1 mg lub 0,3 mg bimatoprostu.
BioTrombina 400 | 7210621	1 ampułka lub fiolka z proszkiem zawiera 400 j.m. trombiny bydlęcej.
Biodacyna<sup>®</sup> | 424	1 ml roztworu zawiera 125 mg lub 250 mg disiarczanu amikacyny.
Biodroxil<sup>®</sup>; Duracef | 427; 997825	1 kaps. zawiera 500 mg cefadroksyny. 1 tabl. powl. zawiera 1 g cefadroksyny. 5 ml przygotowanej zawiesiny zawiera 125 mg, 250 mg lub 500 mg cefadroksyny.
Biofenac - (IR) | 37721633	1 tabl. powl. lub 1 sasz. zawiera 100 mg aceklofenaku.
Biofibrat | 9951369	1 kaps. twarda zawiera 200 mg lub 267 mg fenofibratu mikronizowanego.
Biofuroksym<sup>®</sup> | 430	1 fiol. zawiera 250 mg, 500 mg, 750 mg lub 1,5 g cefuroksymu (w postaci soli sodowej cefuroksymu).
Bioprazol<sup>®</sup>; Heligen; Heligen Neo; Omeprazole Genoptim; Ortanol<sup>®</sup> 20 Plus; -40 Plus | 436; 6266819; 11148204; 11610832; 38411005	1 kaps. zawiera 20 mg lub 40 mg omeprazolu.
Biosotal 40; -80; Sotahexal 40; -80; -160 | 440; 8309	1 tabl. zawiera 40 mg, 80 mg lub 160 mg chlorowodorku sotalolu.
Biotaksym<sup>®</sup> | 442	1 fiol. zawiera 1 g lub 2 g cefotaksymu w postaci cefotaksymu sodowego.
Biotrakson<sup>®</sup> | 443	1 fiol. zawiera 1 g lub 2 g soli sodowej ceftriaksonu w postaci ceftriaksonu sodowego.
Biotropil; Piracetam Espefa | 5117431; 27941888	1 tabl. powl. zawiera 800 mg lub 1200 mg piracetamu.
Biotum<sup>®</sup> | 444	1 fiol. zawiera 500 mg, 1 g lub 2 g ceftazydymu w postaci pięciowodzianu buforowanego węglanem sodu.
Biseptol<sup>®</sup> | 454	5 ml zawiesiny zawiera 200 mg sulfametoksazolu i 40 mg trimetoprimu.
Biseptol<sup>®</sup> 120; -480; -960 | 455	1 tabl.120 mg: zawiera 100 mg sulfametoksazolu i 20 mg trimetoprimu. 1 tabl.480 mg: zawiera 400 mg sulfametoksazolu i 80 mg trimetoprimu. 1 tabl. 960 mg: zawiera 800 mg sulfametoksazolu i 160 mg trimetoprimu.
Biseptol<sup>®</sup> 480 - (IR) | 26947591	1 tabl. zawiera 400 mg sulfametoksazolu i 80 mg trimetoprimu.
Biseptol<sup>®</sup> 480 - (IR); Biseptol<sup>®</sup> 480 - (IR) | 25012178; 29292672	1 tabl.480 mg: zawiera 400 mg sulfametoksazolu i 80 mg trimetoprimu.
Bisocard<sup>®</sup> | 457	1 tabl. zawiera 2,5 mg, 5 mg lub 10 mg bisoprololu fumaranu.
Bisocard<sup>®</sup> - (IR) | 37722102	1 tabl. zawiera 5 mg lub 10 mg bisoprololu fumaranu.
Bisoprolol Actavis; Bisoprolol Aurobindo; Bisopromerck<sup>®</sup> 5; -10; Concor 5; -10 - (IR); Concor 5; -10 - (IR); Concor 5; -10 - (IR); Concor<sup>®</sup> 5; -10 | 459; 194096; 10954786; 11785085; 16890669; 16891142; 16891751	1 tabl. powl. zawiera 5 mg lub 10 mg fumaranu bisoprololu.
Bisoprolol VP | 4651001	1 tabl. zawiera 5 lub 10 mg bisoprololu fumaranu.
Bisoratio ASA | 22493226	1 kaps. twarda zawiera 5 mg lub 20 mg bisoprololu fumaranu i 75 mg ASA.
Bivacyn<sup>®</sup> | 252821	1 g maści lub proszku do przygotowania kropli zawiera 3500 j.m. siarczanu neomycyny oraz 250 j.m. bacytracyny.
Bixebra; Bixebra - (IR) | 32334759; 38062959	1 tabl. powl. zawiera 5 mg lub 7,5 mg iwabradyny, co odpowiada 5,390 mg lub 8,085 mg iwabradyny chlorowodorku.
Bloxazoc<sup>®</sup> | 31861404	1 tabl. o przedł. uwalnianiu zawiera 23,75 mg, 47,5 mg i 95 mg metoprololu bursztynianu, co odpowiada 25 mg, 50 mg i 100 mg metoprololu winianu.
Bonadea; Bonadea - (IR); Bonadea - (IR) | 16381506; 37365111; 37722498	1 tabl. powl. zawiera: 2,0 mg dienogestu i 0,03 mg etynyloestradiolu.
Bonogren SR | 37068425	1 tabl. o przedłużonym uwalnianiu zawiera 200 mg, 300 mg lub 400 mg kwetiapiny.
Bonogren; Kefrenex | 9791245; 10549005	1 tabl. powl. zawiera 25 mg, 100 mg, 200 mg lub 300 mg kwetiapiny w postaci fumaranu kwetiapiny.
Bortezomib Actavis | 30240387	1 fiol. zawiera 3,5 mg bortezomibu (w postaci estru mannitolu i kwasu boronowego).
Bortezomib Adamed | 27405560	1 fiolka zawiera 1 mg lub 3,5 mg bortezomibu (w postaci estru mannitolu i kwasu boronowego).
Bortezomib Glenmark; Vortemyel | 27406350; 28526044	1 fiol. zawiera 1 mg lub 3,5 mg bortezomibu (w postaci estru mannitolu i kwasu boronowego).
Bortezomib Sun | 31973423	1 fiol. zawiera 3,5 mg bortezomibu (w postaci estru mannitolu i kwasu boronowego). Po rozpuszczeniu 1 ml roztw. do wstrzyk. podskórnych zawiera 2,5 mg bortezomibu. Po rozpuszczeniu 1 ml roztw.u do wstrzyk. dożylnych zawiera 1 mg bortezomibu.
Bortezomib Zentiva | 32943101	1 fiol. zawiera 1 mg 3,5 mg bortezomibu (w postaci estru mannitolu i kwasu boronowego).
Bortezomib Zentiva | 33112930	1 fiol. zawiera 3,5 mg bortezomibu (w postaci estru mannitolu i kwasu boronowego). Po rozpuszczeniu 1 ml roztw. do wstrzyk. podskórnych zawiera 2,5 mg bortezomibu. Po rozpuszczeniu 1 ml roztw. do wstrzyk. dożylnych zawiera 1 mg bortezomibu.
Budesonide Easyhaler (Neplit<sup>®</sup> Easyhaler<sup>®</sup>) 100; - 200; -400 | 4337340	1 dawka odmierzona zawiera 100 µg, 20 µg lub 400 µg budezonidu.
Budezonid LEK-AM | 26934746	1 kaps. twarda (tj. 1 dawka inhalacyjna) zawiera 200 µg lub 400 µg budezonidu.
Budixon Neb | 35259224	1 ml zawiesiny do nebulizacji zawiera: odpowiednio 0,125 mg, 0,25 mg lub 0,50 mg budezonidu. Każdy pojemnik plastykowy zawiera odpowiednio 0,25 mg, 0,50 mg lub 1 mg budezonidu w 2 ml zawiesiny.
Bunondol<sup>®</sup> | 503	1 tabl. zawiera 0,2 mg lub 0,4 mg buprenorfiny w postaci buprenorfiny chlorowodorku.
Bunorfin | 11120337	1 tabl. zawiera 0,2 mg lub 0,4 mg buprenorfiny.
Bupivacaine Claris | 10825670	1 ml zawiera 2,5 mg lub 5 mg chlorowodorku bupiwakainy.
Buprenorfina Teva | 33890514	1 system transdermalny zawiera 20 mg, 30 mg lub 40 mg buprenorfiny. Powierzchnia zawierająca substancję czynną: 25 cm<sup>2</sup>, 37,5 cm<sup>2</sup> lub 50 cm<sup>2</sup>. Nominalna szybkość uwalniania: 35 µg, 52,5 µg lub 70 µg buprenorfiny na 1 h w ciągu 96 h.
Buprenorphine Alkaloid | 9927760	1 tabl. zawiera 0,4 mg, 2 mg lub 8 mg buprenorfiny (w postaci chlorowodorku buprenorfiny).
Buvasodil<sup>®</sup> | 513	1 tabl. powl. zawiera 150 mg lub 300 mg chlorowodorku buflomedilu.
Buventol<sup>®</sup> Easyhaler<sup>®</sup> | 3212370	1 dawka inhalacyjna zawiera 100 µg lub 200 µg salbutamolu.
Calcium dobesilate Hasco | 378409	1 tabl. zawiera 250 mg lub 500 mg dobezylanu wapnia jednowodnego.
Calciumfolinat-Ebewe | 166238	1 amp. zawiera 3 mg, 30 mg, 100 mg lub 200 mg kwasu folinowego w postaci soli wapniowej.
Calipra | 20444687	1 tabl. powl. zawiera 10 mg, 20 mg, 40 mg lub 80 mg atorwastatyny w postaci atorwastatyny wapniowej trójwodnej.
Campto<sup>®</sup> | 567	1 fiolka zawiera 40 mg lub 100 mg chlorowodorku irynotekanu.
Cancidas | 13055915	1 fiolka zawiera 50 mg lub 70 mg kaspofunginy (w postaci octanu).
Candepres HCT | 11143322	1 tabl. zawiera 8 mg lub 16 mg kandesartanu cyleksetylu i 12,5 mg hydrochlorotiazydu.
Candepres; Candesartan-1 A Pharma | 9932374; 9951448	1 tabl. zawiera 4 mg, 8 mg, 16 mg lub 32 mg cyleksetylu kandesartanu.
